"X.EMPTY.","Nimi","Osoite","Postinro","Paikkakunta","Kaupunginosa","Aukioloaika","NA.","osoite_paikkakunta","lat","lon"
12222,"S-market","Kivivuorentie 4",1620,"Vantaa","Martinlaakso",NA,"Ruokakaupat","Kivivuorentie 4,Vantaa","60.2781065","24.8539452"
12223,"S-market","Kannuskuja 2",1200,"Vantaa","Hakunila",NA,"Ruokakaupat","Kannuskuja 2,Vantaa","60.2799644","25.1096945"
12224,"S-market","Niinikuja 2",1360,"Vantaa","Koivukylä",NA,"Ruokakaupat","Niinikuja 2,Vantaa","60.3231514","25.0559617"
12225,"S-market","Maakotkantie 19",1450,"Vantaa","Korso",NA,"Ruokakaupat","Maakotkantie 19,Vantaa","60.3488912","25.0752592"
12226,"S-market","Metsolantie 2",1450,"Vantaa","Metsola",NA,"Ruokakaupat","Metsolantie 2,Vantaa","60.3510078","25.0795025"
12227,"S-market","Liesitori 1",1600,"Vantaa","Myyrmäki",NA,"Ruokakaupat","Liesitori 1,Vantaa","60.26287525","24.8527719265113"
12262,"S-market","Kalevalantie 3",2130,"Espoo","Pohjois-Tapiola",NA,"Ruokakaupat","Kalevalantie 3,Espoo","60.182852","24.7912741"
12263,"S-market","Malminkorpi 1",2280,"Espoo","Malminmäki",NA,"Ruokakaupat","Malminkorpi 1,Espoo","60.18104735","24.6789821473487"
12264,"S-market","Lähderanta 1",2720,"Espoo","Lähderanta",NA,"Ruokakaupat","Lähderanta 1,Espoo","60.2414761","24.738987"
12265,"S-market","Juvankartanontie 33",2920,"Espoo","Niipperi",NA,"Ruokakaupat","Juvankartanontie 33,Espoo","60.2663372","24.7357437"
12266,"S-market","Siltakatu 13",2760,"Espoo","Suvela",NA,"Ruokakaupat","Siltakatu 13,Espoo","60.2037298","24.6606077"
12267,"S-market","Ukkohauentie 11-13",2170,"Espoo","Haukilahti",NA,"Ruokakaupat","Ukkohauentie 11-13,Espoo","60.1630018","24.7761933"
12268,"S-market","Kivenlahdentie 9",2320,"Espoo","Espoonlahti",NA,"Ruokakaupat","Kivenlahdentie 9,Espoo","60.1529916","24.6561923"
12269,"S-market","Kuunkatu 3",2210,"Espoo","Kuitinmäki",NA,"Ruokakaupat","Kuunkatu 3,Espoo","60.1724645","24.7264251"
12299,"S-market","Hämeentie 111",550,"Helsinki","Toukola",NA,"Ruokakaupat","Hämeentie 111,Helsinki","60.1802954","24.9512671"
12300,"S-market","Hietalahdenranta 7",120,"Helsinki","Punavuori",NA,"Ruokakaupat","Hietalahdenranta 7,Helsinki","60.1613526","24.9302493"
12301,"S-market","Vuotie 45",980,"Helsinki","Keski-Vuosaari",NA,"Ruokakaupat","Vuotie 45,Helsinki","60.2070072","25.1456118"
12302,"S-market","Siltasaarenkatu 6-10",530,"Helsinki","Siltasaari",NA,"Ruokakaupat","Siltasaarenkatu 6-10,Helsinki","60.1773762","24.9500078"
12303,"S-market","Hitsaajankatu 16",810,"Helsinki","Herttoniemenranta",NA,"Ruokakaupat","Hitsaajankatu 16,Helsinki","60.1932999","25.0318905"
12304,"S-market","Itäkatu 7 E 45",930,"Helsinki","Itäkeskus",NA,"Ruokakaupat","Itäkatu 7 E 45,Helsinki","60.2092277","25.0763207"
12305,"S-market","Kasarmikatu 19",130,"Helsinki","Kaartinkaupunki",NA,"Ruokakaupat","Kasarmikatu 19,Helsinki","60.1650065","24.9482105"
12306,"S-market","Hankasuontie 1",390,"Helsinki","Konala",NA,"Ruokakaupat","Hankasuontie 1,Helsinki","60.24572105","24.846620988674"
12307,"S-market","Ostostie 4",940,"Helsinki","Kontula",NA,"Ruokakaupat","Ostostie 4,Helsinki","60.2373006","25.0848435"
12308,"S-market","Kirkonkyläntie 34",780,"Helsinki","Ylä-Malmi",NA,"Ruokakaupat","Kirkonkyläntie 34,Helsinki","60.2512527","25.008269"
12309,"S-market","Meri-Rastilankuja 2",980,"Helsinki","Meri-Rastila",NA,"Ruokakaupat","Meri-Rastilankuja 2,Helsinki","60.2039783","25.118781"
12310,"S-market","Raumantie 1",350,"Helsinki","Munkkivuori",NA,"Ruokakaupat","Raumantie 1,Helsinki","60.2060944","24.8782475"
12311,"S-market","Pakilantie 61",660,"Helsinki","Länsi-Pakila",NA,"Ruokakaupat","Pakilantie 61,Helsinki","60.2394056","24.9290282"
12312,"S-market","Meripihkatie 3",710,"Helsinki","Pihlajamäki",NA,"Ruokakaupat","Meripihkatie 3,Helsinki","60.2341605","25.0109858"
12313,"S-market","Takomotie 33",380,"Helsinki","Pitäjänmäki",NA,"Ruokakaupat","Takomotie 33,Helsinki","60.2175926","24.8697337"
12314,"S-market","Itämerentori 2",180,"Helsinki","Ruoholahti",NA,"Ruokakaupat","Itämerentori 2,Helsinki",NA,NA
12315,"S-market","Mannerheimintie 9",100,"Helsinki","Kluuvi",NA,"Ruokakaupat","Mannerheimintie 9,Helsinki","60.1916307","24.912036"
12316,"S-market","Torpparinmäentie 1 A",690,"Helsinki","Torpparinmäki",NA,"Ruokakaupat","Torpparinmäentie 1 A,Helsinki","60.2583133","24.9442341"
12317,"S-market","Helsinginkatu 1",500,"Helsinki","Harju",NA,"Ruokakaupat","Helsinginkatu 1,Helsinki","60.1877662","24.9596309"
12318,"S-market","Aleksis Kiven katu 11",510,"Helsinki","Vallila",NA,"Ruokakaupat","Aleksis Kiven katu 11,Helsinki","60.1956262","24.9365386"
12319,"S-market","Siltasaarenkatu 18-20",530,"Helsinki","Siltasaari",NA,"Ruokakaupat","Siltasaarenkatu 18-20,Helsinki","60.18033635","24.9488999941326"
12320,"S-market","Mustalahdentie 10",960,"Helsinki","Keski-Vuosaari",NA,"Ruokakaupat","Mustalahdentie 10,Helsinki","60.2226109","25.1350328"
12321,"S-market","Kiviparintie 2",920,"Helsinki","Myllypuro",NA,"Ruokakaupat","Kiviparintie 2,Helsinki","60.2244486","25.0739323"
12322,"S-market","Kaupintie 14",440,"Helsinki","Lassila",NA,"Ruokakaupat","Kaupintie 14,Helsinki","60.2302187","24.8827493"
12323,"S-market","Jakomäentie 2 A",770,"Helsinki","Jakomäki",NA,"Ruokakaupat","Jakomäentie 2 A,Helsinki","60.2539757","25.0706935"
12324,"S-market","Itälahdenkatu 27",210,"Helsinki","Lauttasaari",NA,"Ruokakaupat","Itälahdenkatu 27,Helsinki","60.1534475","24.8802634"
12325,"S-market","Metsäpurontie 4",630,"Helsinki","Maunula",NA,"Ruokakaupat","Metsäpurontie 4,Helsinki","60.29102905","25.1079999169554"
12391,"S-market","Asematie 1",2700,"Kauniainen","Kauniainen",NA,"Ruokakaupat","Asematie 1,Kauniainen","60.2136126","24.7217905"
12392,"S-market","Kauniaistentie 7",2700,"Kauniainen","Kauniainen",NA,"Ruokakaupat","Kauniaistentie 7,Kauniainen","60.2097836","24.729884"
12663,"S-Market","Ukonkivenpolku 11",1610,"Vantaa","Kaivoksela",NA,"Ruokakaupat","Ukonkivenpolku 11,Vantaa","60.262741","24.8705524233692"
12664,"S-market","Kivivuorentie 4",1620,"Vantaa","Martinlaakso",NA,"Ruokakaupat","Kivivuorentie 4,Vantaa","60.2781065","24.8539452"
12665,"S-market","Kannuskuja 2",1200,"Vantaa","Hakunila",NA,"Ruokakaupat","Kannuskuja 2,Vantaa","60.2799644","25.1096945"
12666,"S-market","Niinikuja 2",1360,"Vantaa","Koivukylä",NA,"Ruokakaupat","Niinikuja 2,Vantaa","60.3231514","25.0559617"
12667,"S-market","Maakotkantie 19",1450,"Vantaa","Korso",NA,"Ruokakaupat","Maakotkantie 19,Vantaa","60.3488912","25.0752592"
12668,"S-market","Metsolantie 2",1450,"Vantaa","Metsola",NA,"Ruokakaupat","Metsolantie 2,Vantaa","60.3510078","25.0795025"
12669,"S-market","Liesitori 1",1600,"Vantaa","Myyrmäki",NA,"Ruokakaupat","Liesitori 1,Vantaa","60.26287525","24.8527719265113"
12721,"Saiturinpörssi","Porthaninkatu 9",530,"Helsinki","Linjat",NA,"Sekatavarakaupat","Porthaninkatu 9,Helsinki","60.1828064","24.95277"
12722,"Saiturinpörssi","Keinulaudankuja 4",940,"Helsinki","Kontula",NA,"Sekatavarakaupat","Keinulaudankuja 4,Helsinki","60.2356175","25.0819142"
12723,"Saiturinpörssi","Latokartanontie 5",700,"Helsinki","Ala-Malmi",NA,"Sekatavarakaupat","Latokartanontie 5,Helsinki","60.2484315","25.009488"
12724,"Saiturinpörssi","Kauppakartanonkatu 3",930,"Helsinki","Itäkeskus",NA,"Sekatavarakaupat","Kauppakartanonkatu 3,Helsinki","60.209656","25.0852176"
12726,"Saiturinpörssi","Niinikuja 2",1360,"Vantaa","Koivukylä",NA,"Sekatavarakaupat","Niinikuja 2,Vantaa","60.3231514","25.0559617"
13009,"Salon Choice","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Parturit ja kampaamot","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
13010,"Salon Choice","Itämerenkatu 16",180,"Helsinki","Ruoholahti",NA,"Parturit ja kampaamot","Itämerenkatu 16,Helsinki","60.1631607","24.91371"
13011,"Salon Choice","Melkonkatu 14 B",210,"Helsinki","Lauttasaari",NA,"Parturit ja kampaamot","Melkonkatu 14 B,Helsinki","60.1543398","24.8813145"
13029,"Saunalahti","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Matkapuhelimet","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13030,"Savanni Fashion","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Sekatavarakaupat","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13040,"Scanburger","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Pikaruokalat","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
13042,"Scandic","Nihtisillantie 1",2630,"Espoo","Nuijala",NA,"Hotellit","Nihtisillantie 1,Espoo","60.2116832","24.7632806"
13044,"Scandic","Mannerheimintie 46",260,"Helsinki","Taka-Töölö",NA,"Hotellit","Mannerheimintie 46,Helsinki","60.1789448","24.9279602"
13045,"Scandic","Katajanokanlaituri 7",160,"Helsinki","Katajanokka",NA,"Hotellit","Katajanokanlaituri 7,Helsinki","60.1658712","24.9646153"
13046,"Scandic","Mannerheimintie 10",100,"Helsinki","Kluuvi",NA,"Hotellit","Mannerheimintie 10,Helsinki","60.1675939","24.9413605"
13047,"Scandic","Paasivuorenkatu 5 B",530,"Helsinki","Siltasaari",NA,"Hotellit","Paasivuorenkatu 5 B,Helsinki","60.1786021","24.947888"
13048,"Scandic","Simonkatu 9",100,"Helsinki","Kamppi",NA,"Hotellit","Simonkatu 9,Helsinki","60.1690976","24.9349238"
13066,"Scandinavian Outdoor","Yrjönkatu 29",100,"Helsinki","Kamppi",NA,"Urheilukaupat","Yrjönkatu 29,Helsinki","60.1685618","24.937083"
13073,"Scandinavian Outdoor","Nilsaksenpolku 2",1510,"Vantaa","Pakkala",NA,"Urheilukaupat","Nilsaksenpolku 2,Vantaa","60.2832501","24.9735322"
13074,"Scoop In","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Jäätelöbaarit","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
13075,"Seger's Indian Deli","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Ravintolat","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13082,"SEKSIPISTE","Vaasanpolku 3",500,"Helsinki","Harju",NA,"Erotiikkamyymälät","Vaasanpolku 3,Helsinki","60.1880946","24.9611128"
13085,"Sellon Apteekki","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"Apteekit","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
13086,"Sellon Pyörä","Alberganesplanadi 2",2600,"Espoo","Etelä-Leppävaara",NA,"Urheilukaupat","Alberganesplanadi 2,Espoo","60.21670025","24.8127260949952"
13090,"Seppälä","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"Vaatekaupat","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
13091,"Seppälä","Valakuja 10",2770,"Espoo","Suvela",NA,"Vaatekaupat","Valakuja 10,Espoo","60.2036614","24.6582779"
13092,"Seppälä","Espoonlahdenkatu 4",2320,"Espoo","Espoonlahti",NA,"Vaatekaupat","Espoonlahdenkatu 4,Espoo","60.1493709","24.6548564"
13093,"Seppälä","Länsituulentie 3",2100,"Espoo","Tapiola",NA,"Vaatekaupat","Länsituulentie 3,Espoo","60.1764717","24.8043191"
13094,"Seppälä","Piispansilta 11",2230,"Espoo","Matinkylä",NA,"Vaatekaupat","Piispansilta 11,Espoo","60.1620733","24.7375304"
13101,"Seppälä","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
13102,"Seppälä","Keskuskatu 1 B",100,"Helsinki","Kluuvi",NA,"Vaatekaupat","Keskuskatu 1 B,Helsinki","60.16951905","24.94285639283"
13103,"Seppälä","Itäkatu 7 E 41",930,"Helsinki","Itäkeskus",NA,"Vaatekaupat","Itäkatu 7 E 41,Helsinki",NA,NA
13104,"Seppälä","Mannerheimintie 20",100,"Helsinki","Kluuvi",NA,"Vaatekaupat","Mannerheimintie 20,Helsinki","60.1694564","24.9385667"
13105,"Seppälä","Malminkaari 13-19",700,"Helsinki","Ala-Malmi",NA,"Vaatekaupat","Malminkaari 13-19,Helsinki","60.2587794","25.0390021"
13106,"Seppälä","Vuotie 45",980,"Helsinki","Keski-Vuosaari",NA,"Vaatekaupat","Vuotie 45,Helsinki","60.2070072","25.1456118"
13107,"Seppälä","Hämeentie 109-111",550,"Helsinki","Toukola",NA,"Vaatekaupat","Hämeentie 109-111,Helsinki","60.2023667","24.9679041"
13108,"Seppälä","Siltasaarenkatu 14",530,"Helsinki","Siltasaari",NA,"Vaatekaupat","Siltasaarenkatu 14,Helsinki","60.1791173","24.9495629"
13109,"Seppälä","Kantelettarentie 1",420,"Helsinki","Kannelmäki",NA,"Vaatekaupat","Kantelettarentie 1,Helsinki","60.2373166","24.8908148"
13110,"Seppälä","Kiviparintie 2",920,"Helsinki","Myllypuro",NA,"Vaatekaupat","Kiviparintie 2,Helsinki","60.2244486","25.0739323"
13211,"Seppälä","Vantaanportinkatu 3",1510,"Vantaa","Pakkala",NA,"Vaatekaupat","Vantaanportinkatu 3,Vantaa","60.2925143","24.9619895"
13212,"Seppälä","Asematie 4",1300,"Vantaa","Tikkurila",NA,"Vaatekaupat","Asematie 4,Vantaa","60.2926266","25.0418905"
13213,"Seppälä","Iskoskuja 3",1600,"Vantaa","Myyrmäki",NA,"Vaatekaupat","Iskoskuja 3,Vantaa","60.2608563","24.8543158"
13214,"Seppälä","Ojalehdonkuja 1",1400,"Vantaa","Asola",NA,"Vaatekaupat","Ojalehdonkuja 1,Vantaa","60.32445005","25.0578136013667"
13220,"Seven Art","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"Sisustusliikkeet","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
13221,"Seven Art","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Sisustusliikkeet","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13222,"Seven Art","Yrjönkatu 27-29",100,"Helsinki","Kamppi",NA,"Sisustusliikkeet","Yrjönkatu 27-29,Helsinki","60.1661298","24.9414259"
13225,"Seven Art","Vantaanportinkatu 3",1510,"Vantaa","Pakkala",NA,"Sisustusliikkeet","Vantaanportinkatu 3,Vantaa","60.2925143","24.9619895"
13226,"Seventh Forum Parturi-kampaamo","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Parturit ja kampaamot","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13227,"Sevilla","Maistraatinportti 3",240,"Helsinki","Länsi-Pasila",NA,"Ravintolat","Maistraatinportti 3,Helsinki","60.1987183","24.9256824"
13228,"Sevilla","Eteläinen Rautatiekatu 4",100,"Helsinki","Kamppi",NA,"Ravintolat","Eteläinen Rautatiekatu 4,Helsinki","60.1703772","24.9304535"
13234,"Sevilla","Hertaksentie 2",1300,"Vantaa","Tikkurila",NA,"Ravintolat","Hertaksentie 2,Vantaa","60.2906178","25.0416459"
13239,"Shell Ruskeasanta","Tuusulantie 10",1390,"Vantaa","Ruskeasanta",NA,"Huoltoasemat","Tuusulantie 10,Vantaa","60.3080327","24.9981834"
13240,"Shell Vantaa Rajtorppa","Torpantie 4",1650,"Vantaa","Vapaala",NA,"Huoltoasemat","Torpantie 4,Vantaa","60.2551331","24.8275939"
13248,"Silkki Center","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13250,"Silmäasema","Komeetankatu 2",2210,"Espoo","Kuitinmäki",NA,"Optikot","Komeetankatu 2,Espoo","60.1663462","24.7327114"
13251,"Silmäasema","Siltakatu 11",2770,"Espoo","Suvela",NA,"Optikot","Siltakatu 11,Espoo","60.2035124","24.6590606"
13252,"Silmäasema","Viaporintori",2600,"Espoo","Etelä-Leppävaara",NA,"Optikot","Viaporintori,Espoo","60.2179583","24.808783428947"
13253,"Silmäasema","Tapiontori 3 B",2100,"Espoo","Tapiola",NA,"Optikot","Tapiontori 3 B,Espoo",NA,NA
13254,"Silmäasema","Leppävaarankatu 5 B",2600,"Espoo","Etelä-Leppävaara",NA,"Optikot","Leppävaarankatu 5 B,Espoo","60.2170114","24.8093057"
13261,"Silmäasema","Siltasaarenkatu 18-20",530,"Helsinki","Siltasaari",NA,"Optikot","Siltasaarenkatu 18-20,Helsinki","60.18033635","24.9488999941326"
13262,"Silmäasema","Kaivokatu 10",100,"Helsinki","Kluuvi",NA,"Optikot","Kaivokatu 10,Helsinki","60.1701633","24.9394863"
13263,"Silmäasema","Simonkatu 9",100,"Helsinki","Kamppi",NA,"Optikot","Simonkatu 9,Helsinki","60.1690976","24.9349238"
13264,"Silmäasema","Bulevardi 2-4 A",120,"Helsinki","Kamppi",NA,"Optikot","Bulevardi 2-4 A,Helsinki","60.1626859","24.9323283"
13265,"Silmäasema","Kantelettarentie 1",420,"Helsinki","Kannelmäki",NA,"Optikot","Kantelettarentie 1,Helsinki","60.2373166","24.8908148"
13266,"Silmäasema","Viikintori 3",790,"Helsinki","Viikin tiedepuisto",NA,"Optikot","Viikintori 3,Helsinki","60.227476","25.00945"
13267,"Silmäasema","Hämeentie 109-111",550,"Helsinki","Arabianranta",NA,"Optikot","Hämeentie 109-111,Helsinki","60.2023667","24.9679041"
13268,"Silmäasema","Keskuskatu 6 E 6",100,"Helsinki","Kluuvi",NA,"Optikot","Keskuskatu 6 E 6,Helsinki",NA,NA
13269,"Silmäasema","Vuotie 45",980,"Helsinki","Keski-Vuosaari",NA,"Optikot","Vuotie 45,Helsinki","60.2070072","25.1456118"
13350,"Silmäasema","Tikkuraitti 16",1300,"Vantaa","Tikkurila",NA,"Optikot","Tikkuraitti 16,Vantaa","60.29332145","25.0370876104249"
13351,"Silmäasema","Jönsaksentie 6 A",1600,"Vantaa","Myyrmäki",NA,"Optikot","Jönsaksentie 6 A,Vantaa","60.2636058","24.8564811"
13355,"Silmälasikeskus","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Optikot","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13356,"Siltamäen apteekki","Jousimiehentie 3",740,"Helsinki","Siltamäki",NA,"Apteekit","Jousimiehentie 3,Helsinki","60.2746129","24.9898794"
13357,"SiluettiSpa","Pohjoisesplanadi 35",100,"Helsinki","Kaartinkaupunki",NA,"","Pohjoisesplanadi 35,Helsinki","60.167835","24.9452303"
13358,"Simonkylän apteekki","Leinikkitie 20",1350,"Vantaa","Simonkylä",NA,"Apteekit","Leinikkitie 20,Vantaa","60.3095072","25.0310799"
13361,"Sinelli","Siltakatu 11",2770,"Espoo","Suvela",NA,"Askartelukaupat","Siltakatu 11,Espoo","60.2035124","24.6590606"
13362,"Sinelli","Simonkatu 10",100,"Helsinki","Kamppi",NA,"Askartelukaupat","Simonkatu 10,Helsinki","60.1687353","24.9359406"
13363,"Sinelli","Yrjönkatu 38",100,"Helsinki","Kamppi",NA,"Askartelukaupat","Yrjönkatu 38,Helsinki","60.1687552","24.936205"
13364,"Sinelli","Itäkatu 1-7",930,"Helsinki","Itäkeskus",NA,"Askartelukaupat","Itäkatu 1-7,Helsinki","60.2092277","25.0763207"
13369,"Sinelli","Martinkyläntie 63",1720,"Vantaa","Varisto",NA,"Askartelukaupat","Martinkyläntie 63,Vantaa","60.2739362","24.81003"
13370,"Sinelli","Vantaanportinkatu 7",1510,"Vantaa","Pakkala",NA,"Askartelukaupat","Vantaanportinkatu 7,Vantaa","60.2925135","24.961879"
13371,"Singapore Hot Wok","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Ravintolat","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
13375,"Sinooperi","Iskoskuja 3 A 5",1600,"Vantaa","Myyrmäki",NA,"Askartelukaupat","Iskoskuja 3 A 5,Vantaa","60.2599003","24.8518717"
13381,"Sinun Kaupat","Mannerheimintie 20 A",100,"Helsinki","Kluuvi",NA,"Luontaistuotekaupat","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
13386,"Sirus","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
13389,"Sisustamo Dete","Martinsillantie 10",2270,"Espoo","Eestinmalmi",NA,"Sisustusliikkeet","Martinsillantie 10,Espoo","60.1589357","24.6928194"
13407,"Siwa","Joosepinkuja 1",2230,"Espoo","Matinlahti",NA,"Ruokakaupat","Joosepinkuja 1,Espoo","60.1556637","24.7454758"
13408,"Siwa","Leenankuja 4",2230,"Espoo","Matinmetsä",NA,"Ruokakaupat","Leenankuja 4,Espoo","60.153967","24.7417398994858"
13409,"Siwa","Lintuvaarantie 33",2650,"Espoo","Pohjois-Leppävaara",NA,"Ruokakaupat","Lintuvaarantie 33,Espoo","60.2288993","24.8144279"
13410,"Siwa","Louhentie 14",2130,"Espoo","Pohjois-Tapiola",NA,"Ruokakaupat","Louhentie 14,Espoo","60.1870549","24.7966499"
13411,"Siwa","Suurpellon Puistokatu 19",2200,"Espoo","Suurpelto",NA,"Ruokakaupat","Suurpellon Puistokatu 19,Espoo","60.18803695","24.7430027879182"
13440,"Siwa","Aurinkolahden Puistotie 2",990,"Helsinki","Aurinkolahti",NA,"Ruokakaupat","Aurinkolahden Puistotie 2,Helsinki","60.2037935","25.1487446"
13441,"Siwa","Eskolantie 12-14",720,"Helsinki","Pukinmäki",NA,"Ruokakaupat","Eskolantie 12-14,Helsinki","60.2460996","24.9921722"
13442,"Siwa","Gunillantie 8",870,"Helsinki","Yliskylä",NA,"Ruokakaupat","Gunillantie 8,Helsinki","60.1677893","25.0462493"
13443,"Siwa","Hämeentie 155",560,"Helsinki","Vanhakaupunki",NA,"Ruokakaupat","Hämeentie 155,Helsinki","60.2120457","24.9784919"
13444,"Siwa","Hämeentie 42",500,"Helsinki","Torkkelinmäki",NA,"Ruokakaupat","Hämeentie 42,Helsinki","60.1855903","24.9605006458495"
13445,"Siwa","Kauppalantie 23",320,"Helsinki","Etelä-Haaga",NA,"Ruokakaupat","Kauppalantie 23,Helsinki","60.2154356","24.898523"
13446,"Siwa","Kurjenkellonkuja 2",940,"Helsinki","Kurkimäki",NA,"Ruokakaupat","Kurjenkellonkuja 2,Helsinki","60.2293177","25.0727537"
13447,"Siwa","Mannerheimintie 70",250,"Helsinki","Taka-Töölö",NA,"Ruokakaupat","Mannerheimintie 70,Helsinki","60.183258","24.9241597"
13448,"Siwa","Mechelininkatu 19",100,"Helsinki","Etu-Töölö",NA,"Ruokakaupat","Mechelininkatu 19,Helsinki","60.1731577","24.9199024"
13449,"Siwa","Paloheinäntie 22",670,"Helsinki","Paloheinä",NA,"Ruokakaupat","Paloheinäntie 22,Helsinki","60.2493763","24.9412591"
13450,"Siwa","Pajamäentie 14",360,"Helsinki","Pajamäki",NA,"Ruokakaupat","Pajamäentie 14,Helsinki","60.2182828","24.8552732"
13451,"Siwa","Pietarinkatu 12",140,"Helsinki","Ullanlinna",NA,"Ruokakaupat","Pietarinkatu 12,Helsinki","60.1571191","24.9475769644711"
13452,"Siwa","Pihkatie 6",410,"Helsinki","Malminkartano",NA,"Ruokakaupat","Pihkatie 6,Helsinki","60.25202775","24.8567273199198"
13453,"Siwa","Porvoonkatu 19",510,"Helsinki","Alppila",NA,"Ruokakaupat","Porvoonkatu 19,Helsinki","60.1908911","24.9448473"
13454,"Siwa","Rahakamarinkatu 1",240,"Helsinki","Länsi-Pasila",NA,"Ruokakaupat","Rahakamarinkatu 1,Helsinki","60.2010187","24.92167"
13455,"Siwa","Rekipellontie 2",940,"Helsinki","Vesala",NA,"Ruokakaupat","Rekipellontie 2,Helsinki","60.2394362","25.1043198"
13456,"Siwa","Runeberginkatu 32",100,"Helsinki","Etu-Töölö",NA,"Ruokakaupat","Runeberginkatu 32,Helsinki","60.176018","24.9217712"
13457,"Siwa","Savelantie 11",720,"Helsinki","Pukinmäki",NA,"Ruokakaupat","Savelantie 11,Helsinki","60.2399973","24.9940518"
13458,"Siwa","Siilitie 11",800,"Helsinki","Länsi-Herttoniemi",NA,"Ruokakaupat","Siilitie 11,Helsinki","60.2122729","25.0381602"
13459,"Siwa","Siilitie 6",800,"Helsinki","Länsi-Herttoniemi",NA,"Ruokakaupat","Siilitie 6,Helsinki","60.2068899","25.0413665"
13460,"Siwa","Tunnelitie 10",320,"Helsinki","Etelä-Haaga",NA,"Ruokakaupat","Tunnelitie 10,Helsinki","60.2182716","24.8991237"
13461,"Siwa","Vihdintie 7",320,"Helsinki","Etelä-Haaga",NA,"Ruokakaupat","Vihdintie 7,Helsinki","60.21026","24.8890584"
13462,"Siwa","Wallininkuja 7",530,"Helsinki","Linjat",NA,"Ruokakaupat","Wallininkuja 7,Helsinki","60.1850684","24.9442356"
13463,"Siwa","Yhdyskunnantie 22",680,"Helsinki","Itä-Pakila",NA,"Ruokakaupat","Yhdyskunnantie 22,Helsinki","60.2418736","24.9591772099894"
