"tyyppi","lat","lon","osoite","nimi"
"Ruokakaupat","60.18048955","25.051655580288","Kuvernöörintie 6,Helsinki","K-market"
"Ruokakaupat","60.1607396","24.9294523","Hietalahdenranta 6,Helsinki","K-market"
"Ruokakaupat","60.3008609","25.0404405","Kielotie 29,Vantaa","K-market"
"Ruokakaupat","60.3418628","25.0954809","Marsinrinne 8,Vantaa","K-market"
"Ruokakaupat","60.3031572","25.0466877","Haarikkotie 1,Vantaa","K-market"
"Ruokakaupat","60.3250369","25.0207845","Nietostie 19,Vantaa","K-market"
"Ruokakaupat","60.2653819","25.1024841","Koivumäentie 20,Vantaa","K-market"
"Ruokakaupat","60.284104","24.8720513278717","Naapurinkuja 2,Vantaa","K-market"
"Ruokakaupat","60.2977235","25.1122098","Itäinen Valkoisenlähteentie 19,Vantaa","K-market"
"Ruokakaupat","60.3182709","25.0598305","Halmekuja 1,Vantaa","K-market"
"Ruokakaupat","60.2698912","24.8527183","Uomatie 15,Vantaa","K-market"
"Ruokakaupat","60.3090322","24.8917452","Tikkurilantie 46,Vantaa","K-market"
"Ruokakaupat","60.330562","25.0734326","Rekolantie 53-55,Vantaa","K-market"
"Ruokakaupat","60.1601308","24.8799496","Otavantie 14,Vantaa","K-market"
"Ruokakaupat","60.1985716","24.9343517","Ratapihantie 6,Helsinki","K-market Lounasasema"
"Ruokakaupat","60.1869434","25.0311148","Laivalahdenkaari 29,Helsinki","K-market Ruokakippari"
"Rautakaupat","60.21486815","24.6537123560037","Nimismiehenpelto 3,Espoo","K-rauta"
"Rautakaupat","60.1629269","24.7066046","Isonniitynkuja 2,Espoo","K-rauta"
"Rautakaupat","60.2102866","25.0615535","Varikkotie 2,Helsinki","K-rauta"
"Rautakaupat","60.1636203","24.9119067","Itämerenkatu 21,Helsinki","K-rauta"
"Rautakaupat","60.2364553","24.9748325","Käskynhaltijantie 10,Helsinki","K-rauta"
"Rautakaupat","60.29459485","24.9536743379101","Silvastintie 2,Vantaa","K-rauta"
"Rautakaupat","60.3047864","25.0952546517145","Vanha Porvoontie 243,Vantaa","K-rauta"
"Ruokakaupat","60.2046872","24.7673044","Sinikalliontie 1,Espoo","K-Supermarket"
"Ruokakaupat","60.2215398","24.8130236","Konstaapelinkatu 4,Espoo","K-Supermarket"
"Ruokakaupat","60.2167068","24.7821647928768","Kilonpuistonkatu 14,Espoo","K-supermarket"
"Ruokakaupat","60.2404625","24.6998622","Kylänportti 16,Espoo","K-supermarket"
"Ruokakaupat","60.1420248","24.6701834","Soukantie 16,Espoo","K-supermarket"
"Ruokakaupat","60.2042513","24.6570452","Kamreerintie 3,Espoo","K-supermarket"
"Ruokakaupat","60.1803689","24.6778054318922","Malminkorpi 2,Espoo","K-supermarket"
"Ruokakaupat","60.1802954","24.9512671","Hämeentie 111,Helsinki","K-Supermarket"
"Ruokakaupat","60.1944775","25.026632061488","Hiihtäjäntie 2,Helsinki","K-Supermarket"
"Ruokakaupat","60.2356175","25.0819142","Keinulaudankuja 4,Helsinki","K-Supermarket"
"Ruokakaupat","60.1801784","25.0529845","Yliskyläntie 3,Helsinki","K-Supermarket"
"Ruokakaupat","60.1540228","24.8827205","Kiviaidankatu 2,Helsinki","K-Supermarket"
"Ruokakaupat","60.238096","25.1105807","Pallaksentie 2,Helsinki","K-Supermarket"
"Ruokakaupat","60.2060944","24.8782475","Raumantie 1,Helsinki","K-Supermarket"
"Ruokakaupat","60.2267213","24.955587","Mäkitorpantie 1,Helsinki","K-Supermarket"
"Ruokakaupat","60.2244486","25.0739323","Kiviparintie 2,Helsinki","K-Supermarket"
"Ruokakaupat","60.1712706","24.9478421","Kaisaniemenkatu 5,Helsinki","K-supermarket"
"Ruokakaupat","60.2560518","24.9500026","Haastemiehentie 1,Helsinki","K-supermarket"
"Ruokakaupat","60.22733335","24.9039124982732","Eliel Saarisen tie 5,Helsinki","K-supermarket"
"Ruokakaupat","60.1694465","24.932871","Urho Kekkosen katu 1 A 24,Helsinki","K-supermarket"
"Ruokakaupat","60.2390251","24.8499253","Ajomiehentie 1,Helsinki","K-supermarket"
"Ruokakaupat","60.2937523","25.031647","Peltolantie 1,Vantaa","K-Supermarket"
"Ruokakaupat","60.34613555","25.1331353256628","Paarmatie 2,Vantaa","K-Supermarket"
"Ruokakaupat","60.2662611","24.8095148","Ulkoniitynkuja 4,Vantaa","K-Supermarket"
"Ruokakaupat","60.2710281","24.804991","Ainontie 1,Vantaa","K-Supermarket"
"Ruokakaupat","60.2620896","24.8044492","Lammaslammentie 9,Vantaa","K-supermarket"
"Ruokakaupat","60.3503301","25.0792257","Minkkikuja 4,Vantaa","K-supermarket"
"Ruokakaupat","60.2677583","24.8609942","Louhelantie 3,Vantaa","K-supermarket"
"Ruokakaupat","60.2811397","24.8448950981687","Laajavuorenkuja 2,Vantaa","K-supermarket"
"Ruokakaupat","60.2882924","24.9989496","Kuriiritie 23-25,Vantaa","K-supermarket"
"Ruokakaupat","60.2780592","25.1056613","Laukkarinne 4,Vantaa","K-supermarket"
"Ruokakaupat","60.1493709","24.6548564","Espoonlahdenkatu 4,Espoo","K-Supermarket Seilori"
"Muut","60.1688755","24.9335732","Urho Kekkosen katu 10,Helsinki","Kaakaopuu"
"Ruokakaupat","60.1622535","24.9465987","Korkeavuorenkatu 19,Helsinki","Kaartin Kotikauppa"
"Kahvilat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kahvila Camppi"
"Kahvilat","60.1899505","25.1433174","Kallvikinniementie 6,Helsinki","Kahvila Villa Ullas"
"Kahvilat","60.2050606","25.1581981","Aurinkotuulenkatu 14,Helsinki","Kahvila-Ravintola Hansini"
"Kahvilat","60.188348","24.9482706","Läntinen Brahenkatu 12,Helsinki","Kahvila-Ravintola Nuppu"
"Kukkakaupat","60.1620733","24.7375304","Piispansilta 11,Espoo","Kaivokukka"
"Kukkakaupat","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Kaivokukka"
"Kukkakaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kaivokukka"
"Kukkakaupat",NA,NA,"Rautatientorin Metroasema,Helsinki","Kaivokukka"
"Kukkakaupat","60.227476","25.00945","Viikintori 3,Helsinki","Kaivokukka"
"Apteekit","60.1581459","24.9490897","Neitsytpolku 10,Helsinki","Kaivopuiston apteekki"
"Leipomot","60.1652381","24.935986","Fredrikinkatu 41,Helsinki","Kakkugalleria"
"Leipomot","60.163092","24.9339965","Bulevardi 34,Helsinki","Kakkugalleria"
"Leipomot","60.1996877","25.0407422","Mekaanikonkatu 4,Helsinki","Kakkugalleria"
"Apteekit","60.30513735","24.7405002193992","Ruskatie 1,Espoo","kalajärven sivuapteekki"
"","60.24206365","24.846484769115","Ristipellontie 21,Helsinki","Kalastustarvikeliike Wobbleri Oy"
"Koru- Ja kelloliikkeet","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kalevala Koru"
"Urheilukaupat","60.2129945","24.8988106","Kauppalantie 15,Helsinki","Kalle Sport"
"Kirjastot","60.1820578","24.9561791","Viides Linja 11,Helsinki","Kallion kirjasto"
"Parturit ja kampaamot","60.3502099","25.092299","Naalitie 21,Vantaa","Kampaamo Eira ja Maria Oy"
"Apteekit","60.1682062","24.9279085","Salomonkatu 19,Helsinki","Kampin apteekki"
"Optikot","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kampin Cazze"
"Keilahallit","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kampin Keilahalli & Bar"
"","60.1826723","24.9553194","Viides Linja 3,Helsinki","Kamppailuvaruste oy"
"Baarit ja yökerhot","60.2391024","24.8750429","klaneettitie 7,helsinki","kannel pub"
"Apteekit","60.2410024","24.8853761","Vanhaistentie 1,Helsinki","Kannelmäen apteekki"
"Kirjastot","60.2384745","24.8758763","Klaneettitie 5,Helsinki","Kannelmäen kirjasto"
"Vaatekaupat","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","KappAhl"
"Vaatekaupat","60.1620733","24.7375304","Piispansilta 11,Espoo","KappAhl"
"Vaatekaupat","60.2506415","25.0125615","Ala-Malmin tori 4,Helsinki","KappAhl"
"Vaatekaupat",NA,NA,"Itäkatu 1-5 A 21,Helsinki","KappAhl"
"Vaatekaupat","60.1689009","24.9416187","Aleksanterinkatu 21,Helsinki","KappAhl"
"Vaatekaupat","60.1694564","24.9385667","Mannerheimintie 20,Helsinki","KappAhl"
"Vaatekaupat","60.1788218","24.9496728","Siltasaarenkatu 12,Helsinki","KappAhl"
"Vaatekaupat","60.32445005","25.0578136013667","Ojalehdonkuja 1,Vantaa","KappAhl"
"Vaatekaupat","60.2608563","24.8543158","Iskoskuja 3,Vantaa","KappAhl"
"Vaatekaupat","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","KappAhl"
"Apteekit","60.2159652","24.958086","Käpyläntie 8,Helsinki","Käpylän apteekki"
"Kirjastot","60.21083285","24.9471328472681","Väinölänkatu 5,Helsinki","Käpylän kirjasto"
"","60.2146299","24.9471057","Pohjolankatu 1,Helsinki","Käpylän Merkki oy"
"Apteekit","60.228754","24.763055","Karakalliontie 10,Espoo","karakallion sivuapteekki"
"Parturit ja kampaamot","60.1619301","24.9406398","Ratakatu 1 A,Helsinki","Katjamariateam"
"Kauneus ja terveys","60.1892687","24.9642103","Hämeentie 22,Helsinki","Kaunesuhoitola Disar Center"
"Apteekit","60.2097669","24.7271521","Kirkkotie 15,Kauniainen","Kauniaisten apteekki"
"Muut","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kaunokaiverrus"
"Urheilukaupat","60.192134","24.9096682","Mannerheimintie 118,Helsinki","Kauppaveljet"
"Sisustusliikkeet","60.3091871","25.0364526","Valimokuja2,Vantaa","Keittiö1"
"Sisustusliikkeet","60.1616565","24.7168913525789","Kuitinmäentie 26,Espoo","Keittiömaailma"
"Sisustusliikkeet","60.160081","24.6981152","Martinkuja 10,Espoo","Keittiömaailma"
"Sisustusliikkeet","60.1798257","24.9242049","Runeberginkatu 57,Helsinki","Keittiömaailma"
"Sisustusliikkeet","60.27561545","24.8164373968699","Martinkyläntie 53,Vantaa","Keittiömaailma"
"Sisustusliikkeet","60.2863217","24.9747724","Valimotie 18,Vantaa","Keittiömaailma"
"Virastot","60.2041165","24.6520647","Kamreerintie 8,Espoo","Kela toimisto"
"Virastot","60.216866","24.810667","Leppävaarankatu 10,Espoo","Kela toimisto"
"Virastot","60.1622684","24.7387191","Piispansilta 11 A,Espoo","Kela toimisto"
"Virastot",NA,NA,"Tapiontori,Espoo","Kela toimisto"
"Virastot","60.2149841","24.9804753","Hämeentie 15,Helsinki","Kela toimisto"
"Virastot","60.2106394","25.0789283","Tallinnanaukio 4,Helsinki","Kela toimisto"
"Virastot","60.1688122","24.9296231","Salomonkatu 17,Helsinki","Kela toimisto"
"Virastot","60.2084282","24.9468245","Koskelantie 5,Helsinki","Kela toimisto"
"Virastot","60.2503799","25.0185853","Soidintie 4 B,Helsinki","Kela toimisto"
"Virastot","60.206356","25.1465692","Kahvikuja 3,Helsinki","Kela toimisto"
"Virastot","60.2637838","24.8555633","Vaskivuorentie 25,Vantaa","Kela toimisto"
"Virastot","60.2898374","25.0357499","Kielotie 5,Vantaa","Kela toimisto"
"Virastot","60.278661","25.1041024","Laukkarinne 6,Vantaa","Kela toimisto"
"Virastot","60.3497698","25.0795294","Naalipolku 6,Vantaa","Kela toimisto"
"Virastot","60.2065012","24.6613466","Kirkkojärventie 4,Espoo","Kela yhteispalvelupiste"
"Virastot","60.1493709","24.6548564","Espoonlahdenkatu 4,Espoo","Kela yhteispalvelupiste"
"Virastot","60.2188216","24.8128941","Leppävaarankatu 9,Espoo","Kela yhteispalvelupiste"
"Virastot","60.3059509","24.7390606","Ruskaniitty 4,Espoo","Kela yhteispalvelupiste"
"Virastot","60.1620733","24.7375304","Piispansilta 11,Espoo","Kela yhteispalvelupiste"
"Virastot","60.1778492","24.804075","Kulttuuriaukio 2,Espoo","Kela yhteispalvelupiste"
"Virastot","60.3516414","25.0765916","Urpiaisentie 14,Vantaa","Kela yhteispalvelupiste"
"Virastot","60.2911823","25.0443891","Vernissakatu 6,Vantaa","Kela yhteispalvelupiste"
"Virastot","60.2612131","24.8539462","Kilterinraitti 6,Vantaa","Kela yhteispalvelupiste"
"Virastot","60.29813695","25.0449196409988","Ratatie 7,Vantaa","Kela yhteispalvelupiste"
"Musiikkiliikkeet","60.1688755","24.9335732","Urho Kekkosen katu 4-6 A,Helsinki","Keltainen jäänsärkijä"
"Muut","60.1673173","24.9311458","Malminrinne 2-4,Helsinki","Keltainen Ruusu"
"Erotiikkamyymälät","60.1673173","24.9311458","Malminrinne 2-4,Helsinki","keltainenruusu"
"Kenkäkaupat","60.1754304","24.9224023","Museokatu 25,Helsinki","Kenkä-Pennanen Oy"
"Kauneus ja terveys","60.1849264","24.9340475","Helsinginkatu 32 E,Helsinki","Kennedia Kauneushoitola"
"Eläinkaupat","60.1666872","24.9366207","Kalevankatu 14,Helsinki","Keskustan eläinkauppa"
"Museot","60.17204005","24.936738011087","Mannerheiminaukio 2,Helsinki","Kiasma"
"Kauneus ja terveys","60.1620733","24.7375304","Piispansilta 11,Espoo","Kicks"
"Kauneus ja terveys","60.1700365","24.9415097","Kaivokatu 8,Helsinki","Kicks"
"Kauneus ja terveys","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kicks"
"Kauneus ja terveys","60.1694564","24.9385667","Mannerheimintie 20,Helsinki","Kicks"
"Kauneus ja terveys","60.2104564","25.0810679","Itäkatu 7,Helsinki","Kicks"
"Kauneus ja terveys","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Kicks"
"Muut","60.2098738","24.754144","Kutojantie 3,Espoo","Kierrätyskeskus"
"Muut","60.1986561","24.970967","Kyläsaarenkatu 8,Helsinki","Kierrätyskeskus"
"Muut","60.20860215","25.0858638861083","Kauppakartanonkatu 12,Helsinki","Kierrätyskeskus"
"Muut","60.3175635","25.0604497","Hosantie 2,Vantaa","Kierrätyskeskus"
"Sekatavarakaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kiina T-kauppa"
"Kiinteistönvälitys","60.1493709","24.6548564","Espoonlahdenkatu 4,Espoo","Kiinteistömaailma"
"Kiinteistönvälitys","60.1630018","24.7761933","Ukkohauentie 11-13,Espoo","Kiinteistömaailma"
"Kiinteistönvälitys","60.2175211","24.811222","Leppävaarankatu 7,Espoo","Kiinteistömaailma"
"Kiinteistönvälitys","60.1622684","24.7387191","Piispansilta 10,Espoo","Kiinteistömaailma"
"Kiinteistönvälitys",NA,NA,"Tapiontori 1,Espoo","Kiinteistömaailma"
"Kiinteistönvälitys","60.20467715","24.6622533238095","Siltakatu 8,Espoo","Kiinteistömaailma"
"Kiinteistönvälitys","60.1802954","24.9512671","Hämeentie 111,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1643725","24.9376237","Bulevardi 22,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2127441","24.898037","Kauppalantie 24,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1725874","24.9201499","Mechelininkatu 17,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1943406","25.0343356","Insinöörinkatu 2,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2108974","25.0798734","Tallinnanaukio 6,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1708696","24.9276352","Fredrikinkatu 60,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2390251","24.8499253","Ajomiehentie 1,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2373006","25.0848435","Ostostie 4,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1606311","24.886229","Lauttasaarentie 16,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1978791","24.8789126","Munkkiniemen Puistotie 15,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2244486","25.0739323","Kiviparintie 2,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.22735485","24.95729995","Mäkitorpantie 23,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2394056","24.9290282","Pakilantie 61,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1985716","24.9343517","Ratapihantie 6,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2748584","25.0340534","Maatullinaukio 2,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1889379","24.9642836","Hämeentie 37,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.189532","24.9162648","Mannerheimintie 104,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1850728","24.9169713","Linnankoskenkatu 12,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1815946","24.9263861","Runeberginkatu 60,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1588248","24.9460899","Kapteeninkatu 26,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1580593","24.9442149","Tehtaankatu 24,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.1940198","24.9565407","Sturenkatu 29,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2264852","25.0088123","Viikinportti 2,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2070072","25.1456118","Vuotie 45,Helsinki","Kiinteistömaailma"
"Kiinteistönvälitys","60.2110655","24.7287655","Tunnelitie 4,Kauniainen","Kiinteistömaailma"
"Kiinteistönvälitys","60.2780592","25.1056613","Laukkarinne 4,Vantaa","Kiinteistömaailma"
"Kiinteistönvälitys","60.2904181","24.9701397","Tasetie 8,Vantaa","Kiinteistömaailma"
"Kiinteistönvälitys","60.2781065","24.8539452","Kivivuorentie 4,Vantaa","Kiinteistömaailma"
"Kiinteistönvälitys","60.2625949","24.8536835","Liesikuja 4,Vantaa","Kiinteistömaailma"
"Kiinteistönvälitys","60.293438","25.0309428","Peltolantie 2,Vantaa","Kiinteistömaailma"
"Ravintolat","60.3293793","25.0620936","Viidakkopolku 5,Vantaa","kimene"
"Kioskit","60.1531557","24.7452816892332","Liisankuja 1,Espoo","Kippari Kioski"
"Apteekit","60.1927036","25.0304116","Hitsaajankatu 13,Helsinki","Kipparlahden apteekki"
"Ravintolat","60.2149841","24.9804753","Hämeentie 135 E,Helsinki","Kipsari"
"Kirjastot","60.1592909","24.7848021","Toppelundintie 15,Espoo","Kirjasto"
"Kirjastot","60.3059509","24.7390606","Ruskaniitty 4,Espoo","Kirjasto"
"Kirjastot","60.22855095","24.6210161489306","Karhuniitynkuja 3,Espoo","Kirjasto"
"Kirjastot","60.1885713","24.5940902846154","Hansakallio 2,Espoo","Kirjasto"
"Kirjastot",NA,NA,"Piispansilta 11 S 10,Espoo","Kirjasto"
"Kirjastot","60.1530084","24.6333481","Merenkäynti 3,Espoo","Kirjasto"
"Kirjastot","60.2039466","24.8057518598835","Kurkijoentie 24,Espoo","Kirjasto"
"Kirjastot","60.24587785","24.7692260174085","Veininkatu 24,Espoo","Kirjasto"
"Kirjastot","60.1674037","24.6629937","Oxfotintie 4,Espoo","Kirjasto"
"Kirjastot","60.2188216","24.8128941","Leppävaarankatu 9,Espoo","Kirjasto"
"Kirjastot","60.1425578","24.6703404","Soukantie 4,Espoo","Kirjasto"
"Kirjastot","60.1778492","24.804075","Kulttuuriaukio 2,Espoo","Kirjasto"
"Kirjastot",NA,NA,"Viherlaaksontori,Espoo","Kirjasto"
"Kirjastot","60.2775276","25.102998","Kimokuja 5,Vantaa","Kirjasto"
"Kirjastot","60.2953928","25.0601647","Urheilutie 4,Vantaa","Kirjasto"
"Kirjastot","60.3233548","25.0623483","Hakopolku 2,Vantaa","Kirjasto"
"Kirjastot","60.3516414","25.0765916","Urpiaisentie 14,Vantaa","Kirjasto"
"Kirjastot","60.2463462","25.1150379","Suunnistajankuja 2,Vantaa","Kirjasto"
"Kirjastot","60.2771238","24.8513602","Laajaniityntie 3,Vantaa","Kirjasto"
"Kirjastot","60.3420351","25.0934027","Lyyranpolku 2,Vantaa","Kirjasto"
"Kirjastot","60.2611718","24.8541528","Paalutori 3,Vantaa","Kirjasto"
"Kirjastot","60.2851348","24.9572247244548","Hagelstamintie 1,Vantaa","Kirjasto"
"Kirjastot","60.2564903","24.8054086","Mantelikuja 4,Vantaa","Kirjasto"
"Kirjastot","60.2957692","25.0412932","Lummetie 4,Vantaa","Kirjasto"
"Kirjastot","60.1717521","24.9395594438378","Elielinaukio 2 G,Helsinki","Kirjasto 10"
"Kirjakaupat","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Kirjatori"
"Kirjakaupat","60.1916307","24.912036","Mannerheimintie 14-20,Helsinki","Kirjatori"
"Kirjakaupat","60.2920259","25.0420625","Asematie 4-10,Vantaa","Kirjatori"
"Musiikkiliikkeet","60.1761433","24.9558748","Kirjatyöntekijänkatu 4,Helsinki","Kitarapaja"
"Urheilukaupat","60.1542764","24.633774","Merivalkama 1,Espoo","Kivenlahden Pyörähuolto"
"Muut","60.1650045","24.9383955","Bulevardi 7,Helsinki","Klubivoima"
"Apteekit","60.1700712","24.9467653","Yliopistonkatu 5,Helsinki","Kluuvin apteekki"
"Sisustusliikkeet","60.1629269","24.7066046","Isonniitynkuja 2,Espoo","Kodin Ykkönen"
"Sisustusliikkeet","60.1712706","24.9478421","Kaisaniemenkatu 5,Helsinki","Kodin Ykkönen"
"Sisustusliikkeet","60.1636203","24.9119067","Itämerenkatu 21,Helsinki","Kodin Ykkönen"
"Sisustusliikkeet","60.2815176","25.0814075","Salpakuja 2,Vantaa","Kodin Ykkönen"
"Sisustusliikkeet","60.2762757","24.820803","Martinkyläntie 48,Vantaa","Kodin Ykkönen"
"Elektroniikkaliikkeet","60.1748657","24.9257921","Museokatu 28,Helsinki","Kodinkoneet: AAA+"
"Apteekit","60.32445005","25.0578136013667","Ojalehdonkuja 1,Vantaa","Koivukylän Apteekki"
"Leipomot","60.33045415","25.0650576379127","Viidakkopolku 8,Vantaa","Konditoria Lilja"
"Tietokoneliikkeet","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Konsolinet"
"Apteekit","60.2373006","25.0848435","Ostostie 4,Helsinki","Kontulan apteekki"
"Kirjastot","60.2373006","25.0848435","Ostostie 4,Helsinki","Kontulan kirjasto"
"Uimahallit","60.2373006","25.0848435","Ostostie 4,Helsinki","Kontulan Uimahalli"
"Kenkäkaupat","60.1765005","24.8019084685369","Kauppamiehentie 1,Espoo","Kookenkä"
"Kenkäkaupat","60.2188216","24.8128941","Leppävaarankatu 3-9,Espoo","Kookenkä"
"Kenkäkaupat","60.2060944","24.8782475","Raumantie 1,Helsinki","Kookenkä"
"Kenkäkaupat","60.2508523","25.0121269","Ala-Malmin tori 5,Helsinki","Kookenkä"
"Kenkäkaupat","60.2104564","25.0810679","Itäkatu 7,Helsinki","Kookenkä"
"Kenkäkaupat","60.1694465","24.932871","Urho Kekkosen katu 1,Helsinki","Kookenkä"
"Kenkäkaupat","60.1694564","24.9385667","Mannerheimintie 20,Helsinki","Kookenkä"
"Kenkäkaupat","60.2925143","24.9619895","Vantaanportinkatu 3,Vantaa","Kookenkä"
"Kenkäkaupat","60.2608563","24.8543158","Iskoskuja 3,Vantaa","Kookenkä"
"Apteekit","60.3472753","25.0750724","Maakotkantie 6,Vantaa","Korson apteekki"
