"Vuosi","Postinumero","Keskiarvo","Lukumäärä"
2014,"34600",773,19
2014,"34800",954,32
2014,"34870",NA,NA
2014,"35100",1339,9
2014,"35220",NA,1
2014,"35300",1285,51
2014,"35320",NA,NA
2014,"35400",NA,NA
2014,"35500",NA,2
2014,"35530",NA,NA
2014,"35540",NA,NA
2014,"35600",NA,5
2014,"35630",NA,NA
2014,"35700",769,9
2014,"35800",717,38
2014,"35820",681,6
2014,"35990",NA,NA
2014,"36100",NA,4
2014,"36110",1963,23
2014,"36200",1852,91
2014,"36220",1712,68
2014,"36240",1886,76
2014,"36270",1711,6
2014,"36420",1134,10
2014,"36430",NA,NA
2014,"36450",NA,NA
2014,"36600",1477,18
2014,"36720",NA,4
2014,"36760",NA,5
2014,"36810",NA,NA
2014,"36840",NA,NA
2014,"36910",NA,NA
2014,"36930",NA,NA
2014,"37100",1770,134
2014,"37120",1784,126
2014,"37130",1684,47
2014,"37140",1918,15
2014,"37150",1687,44
2014,"37200",986,8
2014,"37240",1094,8
2014,"37370",NA,2
2014,"37420",NA,1
2014,"37470",1827,10
2014,"37500",1880,60
2014,"37550",1985,38
2014,"37560",2272,23
2014,"37600",1202,127
2014,"37630",1231,78
2014,"37700",NA,NA
2014,"37800",1273,86
2014,"37830",1089,38
2014,"37850",NA,NA
2014,"37860",NA,2
2014,"37900",NA,NA
2014,"37910",NA,NA
2014,"38100",NA,NA
2014,"38200",1602,75
2014,"38210",1088,23
2014,"38250",NA,NA
2014,"38270",NA,NA
2014,"38300",1008,10
2014,"38360",NA,NA
2014,"38420",NA,5
2014,"38460",1133,9
2014,"38510",740,6
2014,"38600",938,8
2014,"38700",1263,43
2014,"38710",975,19
2014,"38800",NA,4
2014,"38950",647,6
2014,"39100",1516,12
2014,"39130",NA,2
2014,"39150",NA,NA
2014,"39160",2032,21
2014,"39200",995,32
2014,"39310",NA,2
2014,"39340",NA,NA
2014,"39500",1105,36
2014,"39700",1115,35
2014,"39820",NA,1
2014,"39930",NA,5
2014,"40100",2701,281
2014,"40200",2396,98
2014,"40250",1904,86
2014,"40270",1904,124
2014,"40320",1721,72
2014,"40340",1197,107
2014,"40400",1807,87
2014,"40420",1592,64
2014,"40500",2058,35
2014,"40520",2218,131
2014,"40530",2069,34
2014,"40600",2056,36
2014,"40620",NA,2
2014,"40630",1627,23
2014,"40640",1314,70
2014,"40700",2414,71
2014,"40720",2289,75
2014,"40740",1740,80
2014,"40800",1567,101
2014,"40820",NA,4
2014,"40900",1324,20
2014,"40930",NA,5
2014,"40950",1451,45
2014,"41120",NA,NA
2014,"41160",1425,43
2014,"41180",NA,NA
2014,"41210",NA,1
2014,"41230",NA,4
2014,"41270",NA,NA
2014,"41290",NA,NA
2014,"41310",1975,7
2014,"41330",1229,12
2014,"41340",1507,45
2014,"41390",NA,NA
2014,"41400",1200,14
2014,"41490",NA,NA
2014,"41500",NA,2
2014,"41520",863,15
2014,"41530",NA,2
2014,"41560",NA,NA
2014,"41580",NA,NA
2014,"41660",999,6
2014,"41710",NA,1
2014,"41770",NA,3
2014,"41800",1109,12
2014,"41820",NA,NA
2014,"41870",NA,NA
2014,"41900",1188,15
2014,"42100",1168,101
2014,"42220",NA,5
2014,"42300",789,29
2014,"42440",NA,1
2014,"42600",853,7
2014,"42700",968,90
2014,"42800",NA,2
2014,"42850",NA,NA
2014,"42910",NA,NA
2014,"43100",1033,37
2014,"43220",NA,NA
2014,"43270",NA,NA
2014,"43300",823,11
2014,"43440",NA,NA
2014,"43500",1202,14
2014,"43520",NA,NA
2014,"43700",NA,3
2014,"43800",NA,3
2014,"43900",NA,NA
2014,"44100",1178,58
2014,"44120",1270,10
2014,"44150",1012,33
2014,"44160",NA,NA
2014,"44200",725,41
2014,"44220",NA,NA
2014,"44260",NA,NA
2014,"44280",NA,3
2014,"44300",930,6
2014,"44400",NA,1
2014,"44420",NA,NA
2014,"44500",1015,24
2014,"44800",1131,9
2014,"44880",NA,NA
2014,"44950",NA,NA
2014,"45100",1487,165
2014,"45120",1499,24
2014,"45130",1358,21
2014,"45150",999,52
2014,"45160",1077,97
2014,"45200",1143,100
2014,"45360",1247,24
2014,"45370",1241,13
2014,"45410",NA,3
2014,"45460",NA,NA
2014,"45610",1147,33
2014,"45700",1035,127
2014,"45720",1211,11
2014,"45740",1185,15
2014,"45810",NA,NA
2014,"45910",778,10
2014,"46110",NA,2
2014,"46140",NA,2
2014,"46400",NA,NA
2014,"46710",NA,2
2014,"46800",926,21
2014,"46810",NA,4
2014,"46860",NA,NA
2014,"46900",791,17
2014,"46910",1099,8
2014,"46920",NA,NA
2014,"47200",794,7
2014,"47400",1057,34
2014,"47710",NA,2
2014,"47900",NA,NA
2014,"48100",1568,218
2014,"48130",1149,6
2014,"48200",1051,25
2014,"48210",NA,5
2014,"48220",972,7
2014,"48230",NA,3
2014,"48300",NA,3
2014,"48310",1829,35
2014,"48350",778,48
2014,"48400",1261,45
2014,"48410",1469,7
2014,"48600",1296,83
2014,"48700",1046,39
2014,"48710",NA,2
2014,"48720",NA,NA
2014,"48750",NA,1
2014,"48770",1091,6
2014,"48800",1396,7
2014,"48810",NA,1
2014,"48900",908,15
2014,"48910",1074,8
2014,"49210",NA,5
2014,"49220",NA,3
2014,"49270",NA,2
2014,"49400",1193,113
2014,"49410",1132,22
2014,"49420",986,17
2014,"49460",931,8
2014,"49490",1079,6
2014,"49510",764,12
2014,"49700",NA,3
2014,"49730",NA,NA
2014,"49860",NA,NA
2014,"49900",771,8
2014,"49980",NA,1
2014,"50100",2096,193
2014,"50120",1360,18
2014,"50130",1678,31
2014,"50150",NA,5
2014,"50160",1150,19
2014,"50170",1833,45
2014,"50180",NA,1
2014,"50190",1407,27
2014,"50500",1680,15
2014,"50520",1290,6
2014,"50600",1683,36
2014,"50670",NA,5
2014,"50970",2272,11
2014,"51200",1102,25
2014,"51600",NA,2
2014,"51900",1056,34
2014,"52100",NA,1
2014,"52200",NA,4
2014,"52230",NA,NA
2014,"52300",NA,NA
2014,"52320",NA,NA
2014,"52420",NA,NA
2014,"52520",NA,NA
2014,"52550",1076,10
2014,"52610",NA,NA
2014,"52700",937,51
2014,"52720",NA,NA
2014,"52830",NA,NA
2014,"53100",2306,223
2014,"53130",NA,3
2014,"53200",1542,15
2014,"53300",1558,43
2014,"53400",NA,2
2014,"53420",NA,2
2014,"53500",2060,11
2014,"53600",2280,47
2014,"53650",NA,3
2014,"53810",1477,63
2014,"53850",1510,89
2014,"53900",2164,56
2014,"53920",1352,51
2014,"53950",1256,31
2014,"54100",1210,36
2014,"54110",1690,8
2014,"54120",NA,2
2014,"54410",NA,NA
2014,"54500",941,14
2014,"54510",NA,NA
2014,"54530",NA,3
2014,"54710",NA,5
2014,"54770",NA,NA
2014,"54800",1224,16
2014,"54820",NA,NA
2014,"54850",NA,2
2014,"54915",1325,8
2014,"54920",NA,3
2014,"54950",NA,NA
2014,"54960",NA,NA
2014,"55100",1477,92
2014,"55120",1091,67
2014,"55300",NA,5
2014,"55320",1112,10
2014,"55330",NA,NA
2014,"55400",NA,2
2014,"55420",1465,7
2014,"55510",710,17
2014,"55610",859,32
2014,"55700",1159,6
2014,"55800",773,29
2014,"55910",731,11
2014,"56100",1130,13
2014,"56120",NA,NA
2014,"56610",NA,NA
2014,"56710",NA,1
2014,"56730",NA,NA
2014,"56800",757,10
2014,"57100",1650,90
2014,"57120",NA,NA
2014,"57130",1828,37
2014,"57170",1220,34
2014,"57200",1349,37
2014,"57210",1277,37
2014,"57220",900,7
2014,"57230",943,30
2014,"57510",NA,3
2014,"57600",1343,8
2014,"57710",1306,25
2014,"58175",NA,5
2014,"58200",NA,NA
2014,"58220",NA,NA
2014,"58300",NA,2
2014,"58410",NA,NA
